DIFF_WIDTH, 10000000, 0.010000, 1.000000, 1.000000, 0.0847782, 1.52587e-06
DIFF_WIDTH, 10000000, 0.010000, 1.000000, 1.000000, 0.255064, 6.04191e-06
DIFF_WIDTH, 10000000, 0.010000, 1.000000, 1.000000, 0.510028, 4.31077e-06
DIFF_WIDTH, 10000000, 0.010000, 1.000000, 1.000000, 0.849516, 6.67595e-06
